#gen specno fitness lum vph C Mg Si S Ca Cr Ni0 Fe0
89 136 8.92698975629e+26 9.031 11251.1 0.001225 0.186673 0.259278 0.04473 0.045387 0.00557 0.00212 0.00732
89 137 9.56139720786e+26 9.037 12139.9 0.001204 0.203076 0.259278 0.04576 0.045046 0.00493 0.002331 0.006826
89 138 7.69821619005e+26 8.995 11290.4 0.001134 0.186673 0.262082 0.04473 0.045387 0.00557 0.00229 0.007282
89 139 9.65989493773e+26 9.031 11942.5 0.001569 0.195552 0.259278 0.04473 0.045387 0.00557 0.00252 0.007282
89 140 8.59545160789e+26 9.029 12131.4 0.001729 0.186673 0.307354 0.04473 0.048741 0.00557 0.002058 0.007282
89 141 9.1582858102e+26 9.031 11870.7 0.001236 0.188954 0.25206 0.046144 0.048645 0.005774 0.002304 0.007343
89 142 9.60842245315e+26 9.031 11942.5 0.001331 0.186673 0.259278 0.04473 0.045387 0.005809 0.002304 0.007194
89 143 6.33094508868e+26 8.978 11562.4 0.001134 0.205299 0.294268 0.049918 0.048964 0.00493 0.002376 0.007282
89 144 8.59463965007e+26 9.031 11039.3 0.001129 0.186673 0.24048 0.04473 0.045387 0.00557 0.002082 0.007282
89 145 9.09158152393e+26 9.031 11601.7 0.001144 0.190946 0.254949 0.04473 0.045387 0.00557 0.002304 0.006701
89 146 9.36754679845e+26 9.031 12006.3 0.001134 0.215065 0.259278 0.04473 0.042901 0.00557 0.002304 0.007282
89 147 8.80355718583e+26 9.031 11172.1 0.001028 0.186673 0.272362 0.04576 0.043202 0.00557 0.002304 0.007282
89 148 6.45226400885e+26 8.984 11755.3 0.001031 0.189166 0.295518 0.04826 0.049931 0.00557 0.002304 0.006875
90 0 1.09032196247e+27 9.037 12139.9 0.001134 0.21106 0.294268 0.04576 0.048741 0.00493 0.002331 0.006161
90 1 1.07791489046e+27 9.031 11942.5 0.001134 0.186673 0.259278 0.04473 0.045387 0.00557 0.002304 0.007282
90 2 1.07791489046e+27 9.031 11942.5 0.001134 0.186673 0.259278 0.04473 0.045387 0.00557 0.002304 0.007282
90 3 1.07791489046e+27 9.031 11942.5 0.001134 0.186673 0.259278 0.04473 0.045387 0.00557 0.002304 0.007282
90 4 1.07791489046e+27 9.031 11942.5 0.001134 0.186673 0.259278 0.04473 0.045387 0.00557 0.002304 0.007282
90 5 1.07791489046e+27 9.031 11942.5 0.001134 0.186673 0.259278 0.04473 0.045387 0.00557 0.002304 0.007282
90 6 1.07791489046e+27 9.031 11942.5 0.001134 0.186673 0.259278 0.04473 0.045387 0.00557 0.002304 0.007282
90 7 1.07791489046e+27 9.031 11942.5 0.001134 0.186673 0.259278 0.04473 0.045387 0.00557 0.002304 0.007282
90 8 1.07791489046e+27 9.031 11942.5 0.001134 0.186673 0.259278 0.04473 0.045387 0.00557 0.002304 0.007282
90 9 1.07791489046e+27 9.031 11942.5 0.001134 0.186673 0.259278 0.04473 0.045387 0.00557 0.002304 0.007282
90 10 1.07791489046e+27 9.031 11942.5 0.001134 0.186673 0.259278 0.04473 0.045387 0.00557 0.002304 0.007282
90 11 1.07791489046e+27 9.031 11942.5 0.001134 0.186673 0.259278 0.04473 0.045387 0.00557 0.002304 0.007282
90 12 1.07791489046e+27 9.031 11942.5 0.001134 0.186673 0.259278 0.04473 0.045387 0.00557 0.002304 0.007282
90 13 1.07791489046e+27 9.031 11942.5 0.001134 0.186673 0.259278 0.04473 0.045387 0.00557 0.002304 0.007282
90 14 1.07791489046e+27 9.031 11942.5 0.001134 0.186673 0.259278 0.04473 0.045387 0.00557 0.002304 0.007282
90 15 8.99726434286e+26 9.031 12006.3 0.001134 0.186673 0.25304 0.04473 0.045387 0.00557 0.002304 0.007956
90 16 9.09461246849e+26 9.031 11942.5 0.001134 0.186673 0.264043 0.04473 0.045387 0.00557 0.002118 0.007282
90 17 9.20260762449e+26 9.031 11485.9 0.001236 0.215065 0.259278 0.043954 0.044498 0.005275 0.002304 0.007282
90 18 9.11996277819e+26 9.037 11812.3 0.001137 0.186673 0.294268 0.04473 0.045387 0.00557 0.002304 0.006708
90 19 9.91107147393e+26 9.031 11942.5 0.001057 0.186673 0.259278 0.04473 0.045387 0.00557 0.00216 0.006189
90 20 9.53117306799e+26 9.031 11942.5 0.001214 0.186673 0.259278 0.04473 0.044498 0.00557 0.002304 0.007282
90 21 9.36106123715e+26 9.031 11755.3 0.001031 0.189166 0.261918 0.04473 0.049931 0.00557 0.002304 0.007282
90 22 9.07891434117e+26 9.031 11312.8 0.001052 0.201929 0.259278 0.04576 0.043666 0.00557 0.002304 0.007282
90 23 9.40421403714e+26 9.031 11942.5 0.001134 0.186673 0.259278 0.04473 0.043202 0.00557 0.002304 0.007282
90 24 9.42147140901e+26 9.037 12139.9 0.001134 0.186673 0.259278 0.04576 0.045387 0.00557 0.002331 0.007282
90 25 8.34448073498e+26 9.031 11942.5 0.001134 0.176586 0.252705 0.045524 0.045387 0.00493 0.002021 0.006865
90 26 9.80246325361e+26 9.031 11942.5 0.001134 0.186673 0.259278 0.04473 0.049778 0.00537 0.002133 0.006189
90 27 9.32776484335e+26 9.031 12111.7 0.001134 0.186673 0.287096 0.04473 0.045387 0.005155 0.002016 0.007792
90 28 9.55012881181e+26 9.031 12139.9 0.001134 0.181333 0.294268 0.04576 0.045387 0.00557 0.002255 0.007282
90 29 9.33932545925e+26 9.031 11942.5 0.001134 0.186673 0.259278 0.04473 0.045387 0.005708 0.002304 0.007282
90 30 9.04371759413e+26 9.031 12218.5 0.001057 0.18457 0.259278 0.04576 0.045387 0.00557 0.002304 0.007282
90 31 9.39990129216e+26 9.029 11942.5 0.001134 0.186673 0.259278 0.04473 0.047383 0.00557 0.002304 0.007282
90 32 9.07883096758e+26 9.031 12006.3 0.001134 0.186673 0.25304 0.04473 0.045387 0.005261 0.002304 0.007956
90 33 9.24856876654e+26 9.031 11942.5 0.001134 0.172724 0.306922 0.04473 0.049608 0.00557 0.002304 0.007852
90 34 8.96307781243e+26 9.047 11942.5 0.001134 0.21106 0.243687 0.043551 0.045387 0.005115 0.002376 0.006875
90 35 8.7619596953e+26 9.031 11601.7 0.001144 0.190946 0.255132 0.04473 0.045387 0.00557 0.002138 0.006701
90 36 8.92442399065e+26 9.031 12107.8 0.001134 0.186673 0.294268 0.04473 0.045387 0.005697 0.002304 0.006513
90 37 8.7386903404e+26 9.051 12139.9 0.001341 0.21106 0.294268 0.04576 0.043424 0.00557 0.002304 0.007282
90 38 8.70385372567e+26 9.029 11986.7 0.001134 0.186673 0.29603 0.044346 0.045387 0.004592 0.002124 0.007259
90 39 9.90495689408e+26 9.031 11942.5 0.001134 0.186673 0.259278 0.046755 0.043424 0.00557 0.002304 0.007852
90 40 9.44512686993e+26 9.031 11942.5 0.001134 0.186673 0.28516 0.04473 0.045387 0.00557 0.002304 0.007282
90 41 9.53127448734e+26 9.031 11942.5 0.001134 0.182728 0.259278 0.04473 0.044923 0.00528 0.002304 0.007956
90 42 9.7471651968e+26 9.031 12191.4 0.001129 0.186673 0.284895 0.04473 0.045046 0.00557 0.00212 0.007852
90 43 9.43934989018e+26 9.031 11755.3 0.001729 0.186673 0.259278 0.044587 0.046894 0.005115 0.002224 0.007282
90 44 9.26051188375e+26 9.031 11812.3 0.00167 0.186673 0.238615 0.04576 0.041402 0.005146 0.002304 0.007282
90 45 9.31283155966e+26 9.047 11942.5 0.001134 0.21106 0.243687 0.04473 0.045387 0.005115 0.002304 0.006161
90 46 9.64137870517e+26 9.031 11660.9 0.001721 0.186673 0.252705 0.04473 0.041402 0.005146 0.002304 0.007282
90 47 1.02008824735e+27 9.031 12045.5 0.00109 0.186673 0.259278 0.041305 0.04949 0.00493 0.002138 0.008693
90 48 6.21969844854e+26 8.974 11942.5 0.001144 0.186673 0.268968 0.04473 0.045387 0.00493 0.002304 0.007282
90 49 9.94563747163e+26 9.031 11621.5 0.001134 0.170808 0.259278 0.048157 0.042797 0.00557 0.00229 0.00732
90 50 9.50178993924e+26 9.031 11290.4 0.001134 0.189166 0.259278 0.04473 0.04784 0.00557 0.002093 0.007497
90 51 9.59471863003e+26 9.031 11942.5 0.001236 0.182728 0.259278 0.04473 0.044923 0.005275 0.002304 0.007607
90 52 9.54523710464e+26 9.037 11942.5 0.001225 0.186673 0.294268 0.04473 0.048741 0.005788 0.002331 0.006161
90 53 9.42297993024e+26 9.031 11979.7 0.001122 0.181727 0.259278 0.04576 0.045046 0.00557 0.002196 0.007852
90 54 8.50548888076e+26 9.031 12218.5 0.001057 0.17703 0.259278 0.04576 0.043423 0.00557 0.002304 0.007282
90 55 9.73525297389e+26 9.031 11518.3 0.001122 0.187004 0.294268 0.04721 0.045046 0.005325 0.002196 0.007852
90 56 9.11681304488e+26 9.031 11870.7 0.001236 0.21106 0.247059 0.04826 0.049931 0.005774 0.002304 0.006875
90 57 8.82275009203e+26 9.031 11573.0 0.00167 0.168637 0.284895 0.04576 0.045505 0.005146 0.002304 0.007282
90 58 9.94056705809e+26 9.031 11863.7 0.00115 0.215065 0.259278 0.04473 0.043666 0.00557 0.0021 0.007282
90 59 9.5149859378e+26 9.031 11862.2 0.001155 0.181727 0.259278 0.04473 0.042519 0.00557 0.00216 0.007282
90 60 8.27916276236e+26 9.031 11942.5 0.001134 0.169007 0.33335 0.04576 0.045387 0.00557 0.002304 0.007282
90 61 9.40614155937e+26 9.031 12131.4 0.00109 0.186673 0.259278 0.041305 0.048741 0.00557 0.002138 0.008693
90 62 9.5182082257e+26 9.031 11942.5 0.001134 0.182728 0.259278 0.040784 0.041402 0.005275 0.002304 0.00796
90 63 9.09669843387e+26 9.031 11496.8 0.001188 0.186673 0.259278 0.04473 0.045387 0.005124 0.002304 0.006493
90 64 9.74591807377e+26 9.031 11870.7 0.001236 0.21106 0.247059 0.043551 0.048645 0.005774 0.002023 0.006875
90 65 9.94426566949e+26 9.035 11562.4 0.001327 0.218119 0.259278 0.04576 0.044562 0.00493 0.002376 0.007282
90 66 9.253201026e+26 9.031 11998.3 0.001134 0.186673 0.334038 0.042765 0.043424 0.00557 0.002304 0.007282
90 67 1.07791489046e+27 9.031 11942.5 0.001134 0.186673 0.259278 0.04473 0.045387 0.00557 0.002304 0.007282
90 68 9.65989493773e+26 9.031 11942.5 0.001569 0.195552 0.259278 0.04473 0.045387 0.00557 0.00252 0.007282
90 69 9.07972284342e+26 9.037 12139.9 0.001236 0.186673 0.29603 0.04576 0.045387 0.00525 0.002331 0.006875
90 70 8.65248709893e+26 9.031 12329.6 0.001353 0.186673 0.259278 0.04473 0.043666 0.00557 0.00229 0.007282
90 71 8.82227600408e+26 9.031 11942.5 0.001071 0.186673 0.259278 0.04473 0.045387 0.00557 0.002304 0.007282
90 72 9.39508513853e+26 9.031 11942.5 0.001134 0.186673 0.259278 0.04473 0.049778 0.00557 0.00229 0.008488
90 73 8.62184177799e+26 9.031 12251.3 0.001134 0.186673 0.259278 0.048318 0.042901 0.00557 0.002304 0.007282
90 74 9.39990129216e+26 9.029 11942.5 0.001134 0.186673 0.259278 0.04473 0.047383 0.00557 0.002304 0.007282
90 75 8.72033354739e+26 9.031 12298.5 0.001569 0.186673 0.259278 0.043809 0.043202 0.00557 0.002052 0.007845
90 76 1.07791489046e+27 9.031 11942.5 0.001134 0.186673 0.259278 0.04473 0.045387 0.00557 0.002304 0.007282
90 77 9.60911388545e+26 9.031 11942.5 0.001134 0.186673 0.259278 0.04473 0.045387 0.00557 0.002161 0.007282
90 78 8.96269592622e+26 9.031 11942.5 0.00129 0.186673 0.259278 0.04473 0.049778 0.005401 0.002433 0.008488
90 79 9.36898948716e+26 9.031 11745.9 0.001144 0.186673 0.259278 0.041566 0.045387 0.005365 0.002052 0.007194
90 80 9.65126797097e+26 9.031 11942.5 0.001341 0.186673 0.259278 0.04473 0.045387 0.00557 0.002304 0.006875
90 81 6.98226819501e+26 8.989 11812.3 0.001134 0.186673 0.259278 0.04032 0.045387 0.00557 0.002304 0.007282
90 82 9.31829644171e+26 9.031 11755.3 0.001038 0.186673 0.259278 0.041305 0.045387 0.005753 0.002528 0.006487
90 83 8.81867493983e+26 9.031 12131.4 0.00129 0.21106 0.307354 0.04473 0.048741 0.00557 0.002058 0.006161
90 84 9.0058694404e+26 9.031 11172.1 0.001134 0.189166 0.259278 0.04473 0.04784 0.00557 0.002304 0.007497
90 85 9.0363407724e+26 9.031 11942.5 0.001134 0.186673 0.259278 0.04473 0.043202 0.00557 0.002162 0.007282
90 86 9.12997587253e+26 9.031 11496.8 0.001122 0.189166 0.259278 0.04473 0.049922 0.005774 0.002196 0.007852
90 87 9.00765998629e+26 9.031 10510.8 0.001569 0.21106 0.334038 0.04473 0.049922 0.005774 0.002304 0.007282
90 88 8.90912793369e+26 9.031 11755.3 0.001134 0.186673 0.259278 0.04473 0.045387 0.005307 0.002224 0.007205
90 89 8.63011118522e+26 9.031 11942.5 0.001341 0.186673 0.259278 0.04473 0.046912 0.00557 0.002016 0.007282
90 90 9.17553032402e+26 9.031 11253.7 0.001038 0.177736 0.259278 0.04473 0.045387 0.005307 0.002293 0.007282
90 91 9.13438550806e+26 9.031 11812.3 0.001031 0.186673 0.294268 0.0407 0.045387 0.00557 0.002304 0.007282
90 92 9.44051969773e+26 9.031 11755.3 0.001057 0.186673 0.253839 0.04473 0.045387 0.005307 0.002304 0.006189
90 93 8.98282719067e+26 9.031 11942.5 0.001122 0.186673 0.259278 0.04576 0.045046 0.00557 0.002304 0.007852
90 94 9.51547921667e+26 9.031 11755.3 0.001218 0.187095 0.259278 0.04576 0.042519 0.005737 0.002304 0.008488
90 95 6.89722115191e+26 8.989 11942.5 0.001134 0.189166 0.243687 0.044346 0.045387 0.006084 0.002436 0.007282
90 96 8.59177010582e+26 9.031 12086.6 0.001138 0.186673 0.259278 0.04473 0.048741 0.00557 0.002195 0.007194
90 97 8.85091289993e+26 9.031 11074.1 0.001129 0.186673 0.259278 0.04473 0.045387 0.00557 0.00229 0.007282
90 98 8.76716361574e+26 9.031 11280.3 0.001134 0.186673 0.272362 0.04576 0.043202 0.00557 0.002304 0.007282
90 99 8.74812007294e+26 9.031 11251.1 0.001134 0.186673 0.288563 0.04473 0.045387 0.00557 0.00212 0.00732
90 100 9.56060151478e+26 9.031 11722.8 0.001569 0.186673 0.272362 0.04473 0.043202 0.00557 0.002195 0.007845
90 101 9.07204078636e+26 9.031 11942.5 0.001134 0.186673 0.259278 0.041373 0.045387 0.00557 0.002304 0.007282
90 102 9.02431342175e+26 9.031 11942.5 0.001035 0.186673 0.306922 0.04473 0.045387 0.005699 0.002304 0.007852
90 103 9.11088274437e+26 9.029 12131.4 0.001729 0.17411 0.259278 0.04473 0.048741 0.00557 0.002185 0.00726
90 104 3.84985636717e+26 8.947 11942.5 0.001134 0.186673 0.259278 0.04473 0.045387 0.00557 0.002304 0.007282
90 105 9.8150122308e+26 9.031 10320.2 0.001134 0.189166 0.295518 0.04826 0.048741 0.00557 0.002304 0.007282
90 106 9.69142452947e+26 9.031 11942.5 0.001035 0.180322 0.334038 0.04473 0.049608 0.00557 0.002304 0.007852
90 107 9.25746000236e+26 9.031 11755.3 0.001134 0.195669 0.259278 0.04473 0.045387 0.006273 0.002224 0.007282
90 108 9.50119960677e+26 9.031 11942.5 0.001134 0.167507 0.284895 0.04473 0.043666 0.00557 0.00229 0.007728
90 109 9.30668705117e+26 9.031 11812.3 0.001134 0.209457 0.259278 0.04032 0.045387 0.00557 0.002304 0.007282
90 110 5.09939453983e+26 8.966 12139.9 0.001134 0.188954 0.294268 0.04576 0.045387 0.004619 0.002331 0.007282
90 111 8.93509244979e+26 9.031 12139.9 0.001134 0.21106 0.294268 0.04576 0.048741 0.00557 0.002331 0.006161
90 112 8.86164478535e+26 9.031 11171.5 0.001134 0.186673 0.243528 0.04473 0.045387 0.00557 0.002304 0.007259
90 113 8.78941421065e+26 9.031 11942.5 0.001134 0.186673 0.259278 0.04473 0.045387 0.00557 0.002438 0.007282
90 114 9.13637845829e+26 9.031 12011.0 0.001134 0.186673 0.259278 0.04473 0.045387 0.00557 0.002304 0.007282
90 115 9.39990234422e+26 9.031 11998.3 0.001134 0.186673 0.259278 0.042765 0.043424 0.00557 0.002304 0.007282
90 116 1.00739662838e+27 9.031 11942.5 0.001134 0.186673 0.251074 0.04473 0.045387 0.00557 0.002304 0.007282
90 117 1.01880637524e+27 9.031 12051.1 0.001129 0.182846 0.259278 0.04473 0.045387 0.005809 0.002304 0.007282
90 118 9.01708346937e+26 9.031 11942.5 0.001134 0.186673 0.259278 0.041305 0.048741 0.00557 0.002304 0.008693
90 119 9.37037596983e+26 9.037 12327.8 0.001134 0.200378 0.259278 0.043551 0.047145 0.005191 0.002499 0.006875
90 120 9.19350827963e+26 9.031 11942.5 0.001155 0.181727 0.259278 0.048651 0.042519 0.00557 0.00216 0.007282
90 121 9.11625087158e+26 9.031 12329.6 0.001289 0.215065 0.259278 0.04473 0.043666 0.006084 0.00229 0.007282
90 122 9.28432721932e+26 9.031 12131.4 0.001144 0.186673 0.259278 0.041305 0.048741 0.00557 0.002138 0.008693
90 123 8.50541614767e+26 9.031 12209.7 0.001171 0.172724 0.337572 0.04473 0.049608 0.00557 0.002304 0.007852
90 124 9.08691546052e+26 9.031 11870.7 0.001327 0.188954 0.25206 0.04473 0.048645 0.006714 0.002304 0.007282
90 125 9.45145911598e+26 9.031 11153.7 0.001027 0.186673 0.236306 0.04473 0.045387 0.00557 0.002459 0.007282
90 126 8.9682693364e+26 9.031 11251.1 0.001134 0.186673 0.259278 0.04473 0.045387 0.00557 0.00212 0.00732
90 127 9.47209699678e+26 9.031 11496.8 0.001202 0.186673 0.262724 0.04473 0.045387 0.005782 0.002331 0.008412
90 128 9.33179299693e+26 9.029 11942.5 0.001134 0.186673 0.259278 0.04473 0.045387 0.00568 0.002351 0.007282
90 129 8.80969077809e+26 9.031 11942.5 0.001134 0.186673 0.259278 0.049175 0.045387 0.00557 0.002304 0.007282
90 130 9.3336876372e+26 9.031 11938.2 0.001038 0.186673 0.259278 0.04473 0.041402 0.005307 0.002224 0.00625
90 131 9.14113533074e+26 9.031 11942.5 0.001134 0.186673 0.259278 0.04473 0.043424 0.00557 0.002304 0.007852
90 132 1.00586532335e+27 9.031 11605.9 0.001121 0.186673 0.259278 0.041566 0.045387 0.00557 0.002052 0.007539
90 133 9.25669273931e+26 9.031 10510.8 0.001134 0.186673 0.335121 0.047537 0.042519 0.005737 0.002304 0.006189
90 134 8.99175682949e+26 9.031 11942.5 0.001134 0.186673 0.259278 0.04473 0.041402 0.00557 0.002304 0.007282
90 135 8.48243595364e+26 9.029 10696.9 0.001189 0.186673 0.259278 0.049698 0.043603 0.00557 0.00237 0.00726
90 136 7.60004459582e+26 8.999 11870.7 0.001224 0.215065 0.25206 0.04473 0.041402 0.005514 0.002304 0.007581
90 137 6.65569925441e+26 8.969 11028.6 0.001057 0.22862 0.259278 0.043653 0.045387 0.00557 0.002304 0.006189
90 138 9.28448711476e+26 9.029 11962.4 0.001129 0.186673 0.259278 0.04473 0.044923 0.00493 0.002304 0.007282
90 139 6.72460945255e+26 9.072 11826.5 0.001138 0.182648 0.268859 0.04473 0.045387 0.005189 0.002489 0.007539
90 140 9.20575162718e+26 9.031 11942.5 0.001174 0.205299 0.259278 0.04576 0.039567 0.00557 0.002528 0.007282
90 141 9.42466554045e+26 9.031 11979.7 0.001155 0.190815 0.259278 0.04473 0.042519 0.00557 0.00216 0.007282
90 142 8.48444728369e+26 9.029 10373.0 0.00167 0.186673 0.252705 0.04576 0.041402 0.005146 0.002304 0.007282
90 143 9.26313733774e+26 9.031 11942.5 0.001225 0.186673 0.294268 0.04473 0.048741 0.00557 0.002304 0.006161
90 144 9.20401871819e+26 9.031 11590.2 0.001569 0.169007 0.283015 0.04473 0.042901 0.00557 0.00229 0.006978
90 145 9.32317376669e+26 9.031 11942.5 0.001331 0.186673 0.259278 0.04473 0.045387 0.00557 0.002304 0.007282
90 146 9.34377712779e+26 9.031 11942.5 0.001134 0.186673 0.281444 0.050281 0.043897 0.00557 0.002304 0.0077
90 147 9.04491421928e+26 9.031 11810.5 0.001134 0.186673 0.259278 0.045419 0.042797 0.00557 0.00229 0.00732
90 148 9.17195820626e+26 9.037 11942.5 0.001225 0.186673 0.259278 0.04473 0.048741 0.00557 0.002331 0.006161
91 0 1.09032196247e+27 9.037 12139.9 0.001134 0.21106 0.294268 0.04576 0.048741 0.00493 0.002331 0.006161
91 1 1.07791489046e+27 9.031 11942.5 0.001134 0.186673 0.259278 0.04473 0.045387 0.00557 0.002304 0.007282
91 2 1.07791489046e+27 9.031 11942.5 0.001134 0.186673 0.259278 0.04473 0.045387 0.00557 0.002304 0.007282
91 3 1.07791489046e+27 9.031 11942.5 0.001134 0.186673 0.259278 0.04473 0.045387 0.00557 0.002304 0.007282
91 4 1.07791489046e+27 9.031 11942.5 0.001134 0.186673 0.259278 0.04473 0.045387 0.00557 0.002304 0.007282
91 5 1.07791489046e+27 9.031 11942.5 0.001134 0.186673 0.259278 0.04473 0.045387 0.00557 0.002304 0.007282
91 6 1.07791489046e+27 9.031 11942.5 0.001134 0.186673 0.259278 0.04473 0.045387 0.00557 0.002304 0.007282
91 7 1.07791489046e+27 9.031 11942.5 0.001134 0.186673 0.259278 0.04473 0.045387 0.00557 0.002304 0.007282
91 8 1.07791489046e+27 9.031 11942.5 0.001134 0.186673 0.259278 0.04473 0.045387 0.00557 0.002304 0.007282
91 9 1.07791489046e+27 9.031 11942.5 0.001134 0.186673 0.259278 0.04473 0.045387 0.00557 0.002304 0.007282
91 10 1.07791489046e+27 9.031 11942.5 0.001134 0.186673 0.259278 0.04473 0.045387 0.00557 0.002304 0.007282
91 11 1.07791489046e+27 9.031 11942.5 0.001134 0.186673 0.259278 0.04473 0.045387 0.00557 0.002304 0.007282
91 12 1.07791489046e+27 9.031 11942.5 0.001134 0.186673 0.259278 0.04473 0.045387 0.00557 0.002304 0.007282
91 13 1.07791489046e+27 9.031 11942.5 0.001134 0.186673 0.259278 0.04473 0.045387 0.00557 0.002304 0.007282
91 14 1.07791489046e+27 9.031 11942.5 0.001134 0.186673 0.259278 0.04473 0.045387 0.00557 0.002304 0.007282
91 15 8.96152353327e+26 9.031 12131.4 0.001729 0.215065 0.259278 0.04473 0.048741 0.006084 0.002185 0.007282
91 16 4.20457500311e+26 9.104 11942.5 0.001134 0.21106 0.259278 0.04826 0.045387 0.00557 0.002304 0.007282
91 17 9.31766010253e+26 9.031 11862.2 0.001289 0.215065 0.259278 0.04473 0.042519 0.006084 0.00229 0.007282
91 18 9.54100554412e+26 9.031 12011.0 0.001134 0.186673 0.259278 0.048318 0.042901 0.00557 0.002512 0.00764
91 19 9.3828683432e+26 9.031 11942.5 0.00109 0.186673 0.259278 0.04473 0.040849 0.00557 0.002304 0.007282
91 20 8.62161312082e+26 9.031 11962.4 0.001129 0.186673 0.259278 0.04473 0.044923 0.00557 0.002304 0.007282
91 21 9.44091364383e+26 9.031 11986.7 0.001134 0.186673 0.29603 0.04473 0.045387 0.004592 0.002304 0.00737
91 22 9.65437358931e+26 9.031 12139.9 0.001134 0.189166 0.259278 0.04473 0.049922 0.005774 0.002299 0.007852
91 23 8.34391445156e+26 9.05 11605.9 0.001121 0.186673 0.259278 0.041566 0.046912 0.00557 0.002052 0.007539
91 24 9.78277752494e+26 9.031 11601.7 0.001027 0.186673 0.236306 0.04473 0.045387 0.00557 0.002459 0.007282
91 25 8.67045246673e+26 9.031 11986.7 0.001155 0.178207 0.29603 0.044346 0.045387 0.004592 0.002124 0.007282
91 26 9.1888465998e+26 9.031 12191.4 0.001129 0.167507 0.284895 0.04473 0.045046 0.00557 0.00212 0.007852
91 27 9.7471651968e+26 9.031 12191.4 0.001129 0.186673 0.284895 0.04473 0.045046 0.00557 0.00212 0.007852
91 28 8.58638446379e+26 9.031 11745.9 0.001721 0.186673 0.252705 0.041566 0.045387 0.005146 0.002304 0.007194
91 29 9.53117306799e+26 9.031 11942.5 0.001214 0.186673 0.259278 0.04473 0.044498 0.00557 0.002304 0.007282
91 30 9.22140472585e+26 9.031 11251.1 0.001144 0.186673 0.288563 0.04473 0.045387 0.00557 0.002138 0.00732
91 31 8.78388149013e+26 9.051 12139.9 0.001027 0.21106 0.294268 0.04473 0.043424 0.006076 0.002459 0.007282
91 32 8.76539229347e+26 9.031 11942.5 0.001225 0.186673 0.294268 0.04473 0.048741 0.00557 0.002304 0.006875
91 33 9.33772661464e+26 9.031 11942.5 0.001134 0.172724 0.306922 0.041566 0.045387 0.00557 0.002304 0.007852
91 34 8.99175682949e+26 9.031 11942.5 0.001134 0.186673 0.259278 0.04473 0.041402 0.00557 0.002304 0.007282
91 35 9.76898707861e+26 9.031 11942.5 0.001122 0.186673 0.283755 0.04576 0.044498 0.005275 0.002304 0.007852
91 36 8.22648659459e+26 9.031 12329.6 0.001134 0.186673 0.259278 0.04473 0.043666 0.00557 0.00229 0.007282
91 37 9.71006002522e+26 9.031 11686.7 0.001129 0.180322 0.259278 0.04473 0.049608 0.005809 0.002304 0.007282
91 38 9.1526849217e+26 9.031 11942.5 0.001134 0.186673 0.294268 0.049175 0.045387 0.00557 0.002304 0.006513
91 39 8.56137737877e+26 9.031 12480.2 0.001081 0.186673 0.251074 0.04473 0.045387 0.00557 0.00216 0.007282
91 40 9.11149616084e+26 9.013 11942.5 0.001134 0.186673 0.259486 0.0407 0.045387 0.00557 0.002304 0.007282
91 41 9.53276529645e+26 9.029 11280.3 0.001189 0.186673 0.272362 0.049698 0.043603 0.00557 0.00237 0.00726
91 42 9.54724747773e+26 9.031 11942.5 0.001134 0.167507 0.259278 0.04473 0.043666 0.00557 0.00229 0.00757
91 43 8.87109644763e+26 9.031 11632.0 0.001134 0.186673 0.259278 0.045419 0.045387 0.00557 0.00229 0.00732
91 44 7.86160892989e+26 9.031 12329.6 0.001289 0.18457 0.277755 0.04473 0.043666 0.006084 0.00229 0.007282
91 45 9.93698533046e+26 9.031 11812.3 0.001122 0.186673 0.294268 0.043168 0.045046 0.005325 0.002196 0.007852
91 46 9.39911171588e+26 9.031 11942.5 0.00122 0.186673 0.259278 0.04473 0.043202 0.00557 0.002304 0.007282
91 47 9.61605371102e+26 9.031 11812.3 0.001137 0.186673 0.236306 0.04473 0.045387 0.00557 0.002459 0.006708
91 48 9.64184007976e+26 9.031 11998.3 0.001134 0.186673 0.294268 0.042765 0.043424 0.005697 0.002304 0.006513
91 49 9.34705050644e+26 9.031 11812.3 0.001134 0.209457 0.259278 0.04032 0.043424 0.00557 0.002304 0.007282
91 50 4.90148432838e+26 8.952 11280.3 0.001134 0.186673 0.272362 0.04576 0.045387 0.00493 0.002304 0.007282
91 51 8.52406769046e+26 9.031 11942.5 0.001341 0.186673 0.259278 0.04473 0.045387 0.005155 0.002304 0.006897
91 52 9.28287530701e+26 9.031 11812.3 0.001134 0.209457 0.294268 0.04032 0.045387 0.00557 0.002304 0.007282
91 53 9.06123454939e+26 9.031 11942.5 0.001057 0.181727 0.259278 0.043653 0.042519 0.00557 0.00216 0.007282
91 54 9.51946798704e+26 9.031 11942.5 0.001341 0.186673 0.281444 0.050281 0.043897 0.00557 0.002304 0.0077
91 55 9.54995714085e+26 9.031 11942.5 0.001225 0.186673 0.259278 0.04473 0.041402 0.00557 0.002224 0.007282
91 56 8.77518818926e+26 9.031 11942.5 0.001134 0.186673 0.294268 0.04473 0.045387 0.005115 0.002304 0.006513
91 57 9.75773095446e+26 9.031 11942.5 0.001174 0.205299 0.259278 0.04576 0.039567 0.005286 0.002304 0.007282
91 58 1.07791489046e+27 9.031 11942.5 0.001134 0.186673 0.259278 0.04473 0.045387 0.00557 0.002304 0.007282
