    219  35977 0.357627E+14  83805.493    6.00    0.140     86     96 0.105E-03
    220  34830 0.705595E+14  42476.340    6.00   -0.900     74     97 0.588E-05
    221  35713 0.415063E+14  72208.555    6.00    0.920     85     97 0.562E-03
    222   6516 0.258880E+16   1158.035    6.00   -2.550     -2     98 0.133E-01
    223   6527 0.258799E+16   1158.397    6.00   -2.080     -3     98 0.391E-01
    224  35712 0.415103E+14  72201.619    6.00    0.440     85     98 0.186E-03
    225   6509 0.258940E+16   1157.769    6.00   -1.530     -2     99 0.139E+00
    226   6521 0.258859E+16   1158.131    6.00   -2.230     -3     99 0.277E-01
    227  34793 0.720451E+14  41600.464    6.00   -1.520     70     99 0.139E-05
    228  35964 0.359880E+14  83280.779    6.00    0.410     87     99 0.193E-03
    229   6515 0.258884E+16   1158.019    6.00   -1.320     -3    100 0.225E+00
    230   9030 0.228457E+16   1312.247    6.00   -2.560     -4    100 0.268E-02
    231  35975 0.357999E+14  83718.329    6.00    0.640     88    100 0.329E-03
    232  34374 0.873703E+14  34303.495    6.00    0.350     53    101 0.921E-04
    233  34588 0.777036E+14  38571.009    6.00    0.280     60    102 0.835E-04
    234  34541 0.799577E+14  37483.671    6.00    0.460     55    103 0.124E-03
    235  32138 0.261859E+15  11445.493    6.00   -0.020     27    104 0.347E-04
    236  34554 0.795478E+14  37676.809    6.00    0.440     57    105 0.119E-03
    237   6502 0.259070E+16   1157.186    6.00   -3.760      1    106 0.822E-03
    238   6505 0.259021E+16   1157.405    6.00   -3.880     -2    106 0.622E-03
    239   6508 0.258940E+16   1157.767    6.00   -3.670     -3    106 0.100E-02
    240   9027 0.228514E+16   1311.924    6.00   -1.950     -4    106 0.109E-01
    241  13138 0.194171E+16   1543.960    6.00   -2.600     -5    106 0.423E-03
    242  36277 0.304809E+14  98327.336    6.00    0.380     89    106 0.206E-03
    243   6504 0.259038E+16   1157.330    6.00   -2.490     -3    107 0.152E-01
    244   9022 0.228611E+16   1311.363    6.00   -1.180     -4    107 0.643E-01
    245  34724 0.738309E+14  40594.192    6.00   -1.390     71    107 0.183E-05
    246  34757 0.729377E+14  41091.363    6.00   -1.200     75    107 0.285E-05
    247  36201 0.314595E+14  95268.847    6.00    0.820     89    107 0.549E-03
    248  34561 0.788883E+14  37991.790    6.00    0.230     61    108 0.731E-04
    249  34502 0.811957E+14  36912.129    6.00    0.430     57    109 0.114E-03
    250  34570 0.785705E+14  38145.478    6.00    0.380     62    109 0.104E-03
    251  34812 0.713372E+14  42013.226    6.00    0.420     79    110 0.120E-03
    252  34737 0.734681E+14  40794.659    6.00    0.270     76    111 0.833E-04
    253   6494 0.259246E+16   1156.404    6.00   -2.330     -2    112 0.221E-01
    254   6499 0.259165E+16   1156.765    6.00   -2.590     -3    112 0.121E-01
    255  13115 0.194396E+16   1542.177    6.00   -2.420     -5    112 0.639E-03
    256  34709 0.742888E+14  40343.993    6.00   -1.460     73    112 0.154E-05
    257  35882 0.386062E+14  77632.755    6.00   -0.360     88    112 0.306E-04
    258  34816 0.712705E+14  42052.564    6.00   -0.140     81    113 0.329E-04
    259  34809 0.714270E+14  41960.448    6.00    0.280     80    114 0.865E-04
    260   6497 0.259210E+16   1156.560    6.00   -1.900     -3    115 0.591E-01
    261  34686 0.747519E+14  40094.094    6.00   -1.180     72    115 0.292E-05
    262  35865 0.390648E+14  76721.403    6.00    0.270     88    115 0.129E-03
    263   6485 0.259379E+16   1155.809    6.00   -2.740      1    116 0.860E-02
    264   6493 0.259249E+16   1156.389    6.00   -3.350     -3    116 0.210E-02
    265   9005 0.228822E+16   1310.155    6.00   -3.340     -4    116 0.444E-03
    266  13109 0.194480E+16   1541.510    6.00   -1.870     -5    116 0.227E-02
    267  34703 0.744406E+14  40261.732    6.00   -1.390     78    116 0.180E-05
    268  35358 0.500035E+14  59937.925    6.00   -0.310     82    116 0.281E-04
    269   6488 0.259341E+16   1155.979    6.00   -2.700     -2    117 0.941E-02
    270  34700 0.745544E+14  40200.275    6.00   -1.770     77    117 0.748E-06
    271  35779 0.399984E+14  74930.685    6.00   -0.560     87    117 0.187E-04
    272  34239 0.948984E+14  31582.291    6.00   -1.340     55    118 0.166E-05
    273  34072 0.103684E+15  28906.058    6.00   -1.320     53    119 0.166E-05
