
                  LOG R/RS     LOG L/LS         VEL LB          TB

                   4.334       9.050           16700.0       10000.0

        6   C      0.000800     0.000800     0.001339
        8   O      0.548604     0.548603     0.689334
       12   MG     0.100000     0.100000     0.082714
       14   SI     0.250000     0.250000     0.178947
       16   S      0.045000     0.045000     0.028218
       20   CA     0.010001     0.010001     0.005016
       22   TI     0.000140     0.000140     0.000059
       24   CR     0.000700     0.000700     0.000271
       26   FE     0.008000     0.008000     0.002880
       27   CO     0.009797     0.009797     0.003342
       28   NI     0.004581     0.004581     0.001569
       31   GA     0.014935     0.014935     0.004289
       32   GE     0.007443     0.007443     0.002022

     No. of ions =  30            Total No. Included = 47820

    0.475  2365.192  2534.3559  FE II       -2.81   -22637.21   -2.356
   55.440  2359.009  2534.4192  FE II       -2.69   -21711.92   -0.050
    0.647  2362.128  2534.6260  TI II       -0.12     -983.89   -0.680
    0.061  2379.759  2534.9572  NI II        8.25    66571.34   -0.231
    0.062  2357.609  2534.9713  CR II       -1.51   -12147.82   -3.329
    2.108  2372.787  2535.3623  FE II       -5.57   -44929.55    0.100
   32.385  2363.704  2535.4865  FE II       -2.81   -22637.21   -0.380
    8.420  2364.155  2535.7640  CO II       -1.64   -13260.77   -2.433
    0.067  2376.496  2535.7912  CO II        5.76    46452.82   -1.297
    0.415  2363.280  2535.8837  TI II       -0.11     -908.02   -0.880
    0.481  2370.328  2536.5270  CO II       -3.49   -28112.06   -2.488
   21.155  2367.060  2536.6741  FE II       -3.24   -26170.18   -0.330
   62.318  2359.587  2536.8061  FE II       -2.68   -21581.64    0.067
   64.912  2358.864  2536.8445  FE II       -2.66   -21430.36    0.106
    0.090  2365.385  2536.9225  CR II       -3.10   -25042.81   -2.086
    1.914  2375.130  2537.1384  FE II        4.77    38458.98    0.130
    0.052  2365.626  2537.1768  CR II       -3.11   -25046.76   -2.321
    2.011  2359.395  2537.3680  FE II       -0.35    -2837.95   -3.383
   15.192  2369.016  2537.4537  CO II       -3.01   -24267.57   -1.239
    0.477  2386.827  2537.7446  CR III      -7.07   -56993.08   -0.586
    3.074  2369.880  2538.2044  FE II       -3.24   -26170.18   -1.247
   18.125  2370.816  2538.2055  FE II       -4.08   -32875.64    0.140
    0.309  2376.865  2538.2457  CR II        5.92    47751.62    0.886
    2.203  2368.972  2538.3994  FE II       -2.84   -22939.36   -1.660
   20.443  2367.329  2538.5010  FE II       -2.69   -21711.92   -0.720
    2.827  2370.751  2538.5908  FE II       -3.42   -27620.41   -1.166
    0.569  2376.802  2538.6793  FE II        4.82    38858.96   -0.372
   54.180  2363.291  2538.7992  FE II       -2.66   -21430.36   -0.100
   46.505  2364.767  2538.9107  FE II       -2.68   -21581.64   -0.220
   68.262  2359.798  2538.9945  FE II       -2.63   -21251.61    0.160
   15.040  2374.444  2539.1013  NI II       -3.67   -29593.46   -1.239
    0.223  2361.916  2539.5249  CR II       -1.53   -12303.86   -2.764
    1.972  2370.252  2539.8065  FE II       -2.83   -22810.36   -1.720
   10.429  2386.312  2540.0484  TI III      -4.72   -38064.35    0.029
    0.516  2372.167  2540.0544  FE II       -3.39   -27314.92   -1.939
    2.054  2375.584  2540.5227  FE II       -4.62   -37227.32   -0.530
   68.439  2362.280  2540.6266  CO II       -3.01   -24267.57   -0.055
   11.520  2374.674  2540.6614  FE II       -4.49   -36252.92    0.184
   21.878  2369.620  2540.6782  FE II       -2.83   -22810.36   -0.593
    0.857  2372.667  2540.9674  FE II       -3.27   -26352.77   -1.796
   32.266  2369.014  2541.1010  FE II       -2.83   -22810.36   -0.370
    0.107  2387.908  2541.3908  SI II       10.39    83801.95   -0.900
    6.490  2392.175  2541.8174  SI III      10.28    82884.41   -1.115
   38.435  2368.643  2541.8361  FE II       -2.69   -21711.92   -0.350
  123.879  2336.441  2541.9490  CO II       -1.33   -10708.47    0.101
    5.928  2363.969  2542.3190  FE II       -0.39    -3117.46   -2.880
    7.276  2389.099  2542.4424  TI III      -4.76   -38425.99   -0.142
    0.067  2390.297  2542.4586  TI III      -5.17   -41704.27   -2.011
   15.238  2373.477  2542.7361  FE II       -3.34   -26932.75   -0.440
    0.810  2373.564  2543.1406  CR II       -3.86   -31117.39   -0.631
    0.225  2380.848  2543.2696  CO II       -5.47   -44090.94   -1.540
   42.551  2369.513  2543.3798  FE II       -2.68   -21581.64   -0.290
   22.839  2372.150  2543.4313  FE II       -2.84   -22939.36   -0.560
    0.263  2374.864  2543.4838  FE II       -3.20   -25805.33   -2.357
    0.170  2390.396  2544.0451  SI II       10.39    83801.95   -0.700
    0.512  2376.268  2544.2297  CO II       -2.98   -24074.60   -2.791
    0.353  2366.406  2544.2550  CR II       -1.55   -12496.44   -2.549
    0.280  2393.107  2544.3714  CR III      -7.12   -57423.40   -0.789
   29.769  2374.630  2544.5426  CO II       -3.14   -25317.65   -0.784
    0.067  2374.622  2544.5899  CR II       -3.75   -30218.81   -1.790
   23.898  2373.110  2544.9727  FE II       -2.70   -21812.06   -0.630
   67.183  2365.566  2545.0419  CO II       -1.66   -13404.48   -1.117
    0.077  2394.583  2545.1883  CR III      -8.72   -70292.86   -0.386
   30.944  2372.640  2545.2210  FE II       -2.69   -21711.92   -0.490
    5.793  2376.846  2545.4440  FE II       -3.39   -27314.92   -0.870
    2.598  2375.556  2545.5305  FE II       -2.83   -22810.36   -1.600
    1.751  2377.582  2545.7154  CO II       -2.98   -24074.60   -2.253
   78.142  2362.701  2545.8996  NI II       -1.86   -14995.57   -0.916
    0.125  2388.501  2545.9807  NI II        6.73    54262.63   -0.877
   48.419  2369.895  2546.1607  CO II       -1.44   -11651.48   -1.610
    0.176  2376.720  2546.4568  CR II       -3.86   -31168.58   -1.292
